place_name,full_url,service_name,service_attribue
Fontaine à eau,'https://soliguide.fr/fr/fiche/toilettes-publiques-copie-les-lilas-43542',Fontaine à eau,
Point wifi,'https://soliguide.fr/fr/fiche/toilettes-publiques-copie-la-courneuve-43543',Wifi,
Fontaine à eau,'https://soliguide.fr/fr/fiche/toilettes-publiques-copie-la-courneuve-43544',Fontaine à eau,
Secours Catholique de Saint-Denis,'https://soliguide.fr/fr/fiche/secours-catholique-de-saint-denis-3413',Atelier numérique,
VRAC Plaine Commune - Aubervilliers,'https://soliguide.fr/fr/fiche/vrac-plaine-commune-aubervilliers-42570',Activités diverses,Épicerie sociale et solidaire
Secours Catholique d'Aulnay - cité de l'Europe,'https://soliguide.fr/fr/fiche/secours-catholique-aulnay-cite-de-europe-aulnay-sous-bois-3423',Accompagnement social,Conseil administratif
Agence Locale d'Insertion - Pantin,'https://soliguide.fr/fr/fiche/agence-locale-dinsertion-pantin-44004',Accompagnement à l'emploi,Accompagnement à l’emploi
Pantin Insertion,'https://soliguide.fr/fr/fiche/pantin-insertion-44005',Accompagnement à l'emploi,
Pantin Insertion,'https://soliguide.fr/fr/fiche/pantin-insertion-44005',Insertion par l'activité économique,
Le Refuge de Pantin,'https://soliguide.fr/fr/fiche/le-refuge-de-pantin-50',Distribution de repas,Accueil de jour
Permanence d'Accès aux Soins de Santé (PASS) de ville Docteur Kaplan  - Le Blanc-Mesnil,'https://soliguide.fr/fr/fiche/permanence-dacces-aux-soins-de-sante-pass-de-ville-fernand-lamaza-le-blanc-mesnil-44232',Accompagnement social,Ouverture de droits de santé
Permanence d'Accès aux Soins de Santé (PASS) de ville Docteur Kaplan  - Le Blanc-Mesnil,'https://soliguide.fr/fr/fiche/permanence-dacces-aux-soins-de-sante-pass-de-ville-fernand-lamaza-le-blanc-mesnil-44232',Généraliste,
Services d'Accueil et d'Urgence (SAU) - CHI Montfermeil,'https://soliguide.fr/fr/fiche/services-dacceuil-et-durgence-sau-chi-montfermeil-44234',Psychologie,
Services d'Accueil et d'Urgence (SAU) - CHI Saint-Denis,'https://soliguide.fr/fr/fiche/services-dacceuil-et-durgence-sau-chi-saint-denis-44233',Psychologie,
Services d'Accueil et d'Urgence (SAU) - CHU Avicenne,'https://soliguide.fr/fr/fiche/services-dacceuil-et-durgence-sau-chu-avicennes-44235',Psychologie,
Fontaine à eau,'https://soliguide.fr/fr/fiche/fontaine-a-eau-44340',Fontaine à eau,
Fontaine à eau,'https://soliguide.fr/fr/fiche/fontaine-a-eau-44341',Fontaine à eau,
Centre Ressources Jane Vialle - (CRJV),'https://soliguide.fr/fr/fiche/centre-ressources-meres-enfants-crjv-44493',Point d'information,
Centre Ressources Jane Vialle - (CRJV),'https://soliguide.fr/fr/fiche/centre-ressources-meres-enfants-crjv-44493',Cuisine partagée,
Centre Ressources Jane Vialle - (CRJV),'https://soliguide.fr/fr/fiche/centre-ressources-meres-enfants-crjv-44493',Atelier cuisine,Activités diverses
Centre Ressources Jane Vialle - (CRJV),'https://soliguide.fr/fr/fiche/centre-ressources-meres-enfants-crjv-44493',Magasin solidaire,Boutique Solidaire
La Cité Fertile,'https://soliguide.fr/fr/fiche/la-cite-fertile-45314',Activités sportives,Activités diverses
La Cité Fertile,'https://soliguide.fr/fr/fiche/la-cite-fertile-45314',Colis alimentaire,Aucun service adapté
CCAS de Rosny-sous-Bois,'https://soliguide.fr/fr/fiche/ccas-de-rosny-sous-bois-5061',Conseil handicap,Conseil Handicap
CCAS de Rosny-sous-Bois,'https://soliguide.fr/fr/fiche/ccas-de-rosny-sous-bois-5061',Aide à la mobilité,Allocation chèque taxi
CCAS de Rosny-sous-Bois,'https://soliguide.fr/fr/fiche/ccas-de-rosny-sous-bois-5061',Aide à la mobilité,Accompagnement à l’emploi
CCAS de Rosny-sous-Bois,'https://soliguide.fr/fr/fiche/ccas-de-rosny-sous-bois-5061',Distribution de bon/chèque alimentaire,Bon/chèque alimentaire
CCAS de Rosny-sous-Bois,'https://soliguide.fr/fr/fiche/ccas-de-rosny-sous-bois-5061',Conseil aux parents,Soutien scolaire
Action sociale Mazone,'https://soliguide.fr/fr/fiche/action-sociale-mazone-stains-11620',Point d'information,Accueil de jour
point-justice de Montreuil Centre-Ville,'https://soliguide.fr/fr/fiche/point-acces-aux-droits-de-montreuil-centre-ville-2778',Permanence juridique,Accompagnement social
Maison de Quartier Pasteur,'https://soliguide.fr/fr/fiche/maison-de-quartier-pasteur-saint-ouen-7148',Cours de français,Activités diverses
Maison de Quartier Pasteur,'https://soliguide.fr/fr/fiche/maison-de-quartier-pasteur-saint-ouen-7148',Atelier cuisine,Atelier de cuisine
Permanence RESF Les Lilas,'https://soliguide.fr/fr/fiche/permanence-resf-les-lilas-3349',Permanence juridique,
Permanence RESF Romainville,'https://soliguide.fr/fr/fiche/permanence-resf-romainville-45777',Permanence juridique,
Upromi - Neuilly-Plaisance,'https://soliguide.fr/fr/fiche/upromi-neuilly-plaisance-45840',Accompagnement à l'emploi,
Upromi - Neuilly-Plaisance,'https://soliguide.fr/fr/fiche/upromi-neuilly-plaisance-45840',Cours de français,
Epicerie Bondy Solidarités,'https://soliguide.fr/fr/fiche/epicerie-bondy-solidarites-5812',Épicerie sociale et solidaire,Colis bébé
Agence Locale d'Insertion - Neuilly Sur Marne/Neuilly Plaisance/Gagny - Germinal,'https://soliguide.fr/fr/fiche/agence-locale-dinsertion-neuilly-sur-marneneuilly-plaisancegagny-germinal-40684',Accompagnement social,
Maison des femmes de Pantin,'https://soliguide.fr/fr/fiche/maison-des-femmes-de-pantin-45956',Accompagnement à l'emploi,Accompagnement à l’emploi
Maison des femmes de Pantin,'https://soliguide.fr/fr/fiche/maison-des-femmes-de-pantin-45956',Activités diverses,
Koezion,'https://soliguide.fr/fr/fiche/koezion-42447',Colis alimentaire,Panier alimentaire
Maison pour tous Césaria Evora,'https://soliguide.fr/fr/fiche/maison-pour-tous-cesaria-evora-la-courneuve-7170',Activités diverses,
Maison pour tous Césaria Evora,'https://soliguide.fr/fr/fiche/maison-pour-tous-cesaria-evora-la-courneuve-7170',Conseil aux parents,Espace familles
Maison pour tous Césaria Evora,'https://soliguide.fr/fr/fiche/maison-pour-tous-cesaria-evora-la-courneuve-7170',Bien-être,
Circonscription de Service Social Départemental de Bondy,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-bondy-3211',Ordinateur,
Circonscription de Service Social Départemental de Bondy,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-bondy-3211',Wifi,
Circonscription de Service Social Départemental de Bondy,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-bondy-3211',Conseil budget,
Circonscription de Service Social Départemental de Bondy,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-bondy-3211',Accompagnement à l'emploi,
Circonscription du Service Social Départemental de Montfermeil/ Coubron/ Clichy-sous-Bois. Site de Clichy sous Bois,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-clichy-sous-bois-3213',Conseil budget,
Circonscription du Service Social Départemental de Montfermeil/ Coubron/ Clichy-sous-Bois. Site de Clichy sous Bois,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-clichy-sous-bois-3213',Accompagnement à l'emploi,
Circonscription du Service Social Départemental de Montfermeil/ Coubron/ Clichy-sous-Bois. Site de Clichy sous Bois,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-clichy-sous-bois-3213',Ordinateur,
Circonscription du Service Social Départemental de Montfermeil/ Coubron/ Clichy-sous-Bois. Site de Clichy sous Bois,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-clichy-sous-bois-3213',Wifi,
Circonscription de Service Social Départemental de Drancy,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-drancy-3218',Conseil budget,
Circonscription de Service Social Départemental de Drancy,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-drancy-3218',Accompagnement à l'emploi,
Circonscription de Service Social Départemental de Drancy,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-drancy-3218',Ordinateur,
Circonscription de Service Social Départemental de Drancy,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-drancy-3218',Wifi,
Circonscription du Service Social Départemental de Dugny/ Le Bourget/ Le Blanc Mesnil. Site du Blanc Mesnil.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-dugny-et-le-bourget-3220',Conseil budget,
Circonscription du Service Social Départemental de Dugny/ Le Bourget/ Le Blanc Mesnil. Site du Blanc Mesnil.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-dugny-et-le-bourget-3220',Accompagnement à l'emploi,
Circonscription du Service Social Départemental de Dugny/ Le Bourget/ Le Blanc Mesnil. Site du Blanc Mesnil.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-dugny-et-le-bourget-3220',Atelier numérique,
Circonscription du Service Social Départemental de Dugny/ Le Bourget/ Le Blanc Mesnil. Site du Blanc Mesnil.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-dugny-et-le-bourget-3220',Ordinateur,
Circonscription du Service Social Départemental de Dugny/ Le Bourget/ Le Blanc Mesnil. Site du Blanc Mesnil.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-dugny-et-le-bourget-3220',Wifi,
Circonscription du Service Social Départemental de Dugny/ Le Bourget/ Le Blanc Mesnil. Site du Blanc Mesnil.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-dugny-et-le-bourget-3220',Coffre-fort numérique,
Circonscription du Service Social Départemental d'Epinay-sur-Seine-Villetaneuse / site d'Epinay sur Seine,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-epinay-sur-seine-3231',Conseil budget,
Circonscription du Service Social Départemental d'Epinay-sur-Seine-Villetaneuse / site d'Epinay sur Seine,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-epinay-sur-seine-3231',Accompagnement à l'emploi,
Circonscription du Service Social Départemental d'Epinay-sur-Seine-Villetaneuse / site d'Epinay sur Seine,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-epinay-sur-seine-3231',Ordinateur,
Circonscription du Service Social Départemental d'Epinay-sur-Seine-Villetaneuse / site d'Epinay sur Seine,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-epinay-sur-seine-3231',Wifi,
"Circonscription du Service Social Départemental de Neuilly sur Marne, Neuilly Plaisance, Gagny",'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-gagny-neuilly-sur-marne-3232',Accompagnement à l'emploi,
"Circonscription du Service Social Départemental de Neuilly sur Marne, Neuilly Plaisance, Gagny",'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-gagny-neuilly-sur-marne-3232',Conseil budget,
"Circonscription du Service Social Départemental de Neuilly sur Marne, Neuilly Plaisance, Gagny",'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-gagny-neuilly-sur-marne-3232',Ordinateur,
"Circonscription du Service Social Départemental de Neuilly sur Marne, Neuilly Plaisance, Gagny",'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-gagny-neuilly-sur-marne-3232',Wifi,
Circonscription du Service Social Départemental de La Courneuve,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-la-courneuve-3233',Conseil budget,
Circonscription du Service Social Départemental de La Courneuve,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-la-courneuve-3233',Accompagnement à l'emploi,
Circonscription du Service Social Départemental de La Courneuve,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-la-courneuve-3233',Ordinateur,
Circonscription du Service Social Départemental de La Courneuve,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-la-courneuve-3233',Wifi,
Circonscription de Service Social Départemental du Pré-Saint-Gervais/ Les Lilas,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-du-pre-saint-gervais-le-pre-saint-gervais-3239',Conseil budget,
Circonscription de Service Social Départemental du Pré-Saint-Gervais/ Les Lilas,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-du-pre-saint-gervais-le-pre-saint-gervais-3239',Accompagnement à l'emploi,
Circonscription de Service Social Départemental du Pré-Saint-Gervais/ Les Lilas,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-du-pre-saint-gervais-le-pre-saint-gervais-3239',Ordinateur,
Circonscription de Service Social Départemental du Pré-Saint-Gervais/ Les Lilas,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-du-pre-saint-gervais-le-pre-saint-gervais-3239',Wifi,
Circonscription du Service Social Départemental de L'Ile-Saint-Denis- Saint Ouen / Site de L'Ile St Denis,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-ile-saint-denis-3244',Conseil budget,
Circonscription du Service Social Départemental de L'Ile-Saint-Denis- Saint Ouen / Site de L'Ile St Denis,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-ile-saint-denis-3244',Accompagnement à l'emploi,
Circonscription du Service Social Départemental de L'Ile-Saint-Denis- Saint Ouen / Site de L'Ile St Denis,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-ile-saint-denis-3244',Ordinateur,
Circonscription du Service Social Départemental de L'Ile-Saint-Denis- Saint Ouen / Site de L'Ile St Denis,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-ile-saint-denis-3244',Wifi,
MAISON DEPARTEMENTALE DES SOLIDARITES Dugny/Le Bourget/ Le Blanc Mesnil. Site du Blanc-Mesnil,'https://soliguide.fr/fr/fiche/circonscription-municipale-de-service-social-le-blanc-mesnil-3236',Accompagnement à l'emploi,
MAISON DEPARTEMENTALE DES SOLIDARITES Dugny/Le Bourget/ Le Blanc Mesnil. Site du Blanc-Mesnil,'https://soliguide.fr/fr/fiche/circonscription-municipale-de-service-social-le-blanc-mesnil-3236',Conseil budget,
MAISON DEPARTEMENTALE DES SOLIDARITES Dugny/Le Bourget/ Le Blanc Mesnil. Site du Blanc-Mesnil,'https://soliguide.fr/fr/fiche/circonscription-municipale-de-service-social-le-blanc-mesnil-3236',Ordinateur,
MAISON DEPARTEMENTALE DES SOLIDARITES Dugny/Le Bourget/ Le Blanc Mesnil. Site du Blanc-Mesnil,'https://soliguide.fr/fr/fiche/circonscription-municipale-de-service-social-le-blanc-mesnil-3236',Wifi,
Circonscription de Service Social Départemental de L'Ile Saint Denis/ Saint-Ouen. Site de St Ouen,'https://soliguide.fr/fr/fiche/service-social-de-polyvalence-municipal-saint-ouen-4652',Accompagnement à l'emploi,
Circonscription de Service Social Départemental de L'Ile Saint Denis/ Saint-Ouen. Site de St Ouen,'https://soliguide.fr/fr/fiche/service-social-de-polyvalence-municipal-saint-ouen-4652',Conseil budget,
Circonscription de Service Social Départemental de L'Ile Saint Denis/ Saint-Ouen. Site de St Ouen,'https://soliguide.fr/fr/fiche/service-social-de-polyvalence-municipal-saint-ouen-4652',Ordinateur,
Circonscription de Service Social Départemental de L'Ile Saint Denis/ Saint-Ouen. Site de St Ouen,'https://soliguide.fr/fr/fiche/service-social-de-polyvalence-municipal-saint-ouen-4652',Wifi,
Circonscription du Service Social Départemental de Pavillons sous Bois / Livry-Gargan /Vaujours. Site de Livry Gargan.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-livry-gargan-et-vaujours-3247',Conseil budget,
Circonscription du Service Social Départemental de Pavillons sous Bois / Livry-Gargan /Vaujours. Site de Livry Gargan.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-livry-gargan-et-vaujours-3247',Accompagnement à l'emploi,
Circonscription du Service Social Départemental de Pavillons sous Bois / Livry-Gargan /Vaujours. Site de Livry Gargan.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-livry-gargan-et-vaujours-3247',Ordinateur,
Circonscription du Service Social Départemental de Pavillons sous Bois / Livry-Gargan /Vaujours. Site de Livry Gargan.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-livry-gargan-et-vaujours-3247',Wifi,
MAISON DEPARTEMENTALE DES SOLIDARITES Dugny Le Bourget Le Blanc Mesnil. Site du Bourget,'https://soliguide.fr/fr/fiche/maison-departementale-des-solidarites-dugny-le-bourget-le-blanc-mesnil.-site-du-bourget-45997',Conseil budget,
MAISON DEPARTEMENTALE DES SOLIDARITES Dugny Le Bourget Le Blanc Mesnil. Site du Bourget,'https://soliguide.fr/fr/fiche/maison-departementale-des-solidarites-dugny-le-bourget-le-blanc-mesnil.-site-du-bourget-45997',Accompagnement à l'emploi,
MAISON DEPARTEMENTALE DES SOLIDARITES Dugny Le Bourget Le Blanc Mesnil. Site du Bourget,'https://soliguide.fr/fr/fiche/maison-departementale-des-solidarites-dugny-le-bourget-le-blanc-mesnil.-site-du-bourget-45997',Ordinateur,
MAISON DEPARTEMENTALE DES SOLIDARITES Dugny Le Bourget Le Blanc Mesnil. Site du Bourget,'https://soliguide.fr/fr/fiche/maison-departementale-des-solidarites-dugny-le-bourget-le-blanc-mesnil.-site-du-bourget-45997',Wifi,
Saint-Vincent-de-Paul Noisy-le-Grand,'https://soliguide.fr/fr/fiche/saint-vincent-de-paul-noisy-le-grand-46143',Colis alimentaire,Panier alimentaire
Saint-Vincent-de-Paul Noisy-le-Grand,'https://soliguide.fr/fr/fiche/saint-vincent-de-paul-noisy-le-grand-46143',Conseil administratif,Écrivain public
Saint-Vincent-de-Paul Noisy-le-Grand,'https://soliguide.fr/fr/fiche/saint-vincent-de-paul-noisy-le-grand-46143',Activités diverses,Accompagnement social
Equipe mobile santé précarité (EMSP) - Hôtel Social 93,'https://soliguide.fr/fr/fiche/equipe-mobile-sante-precarite-emsp-hotel-social-93-46146',Accompagnement social,Accompagnement à l’emploi
Equipe mobile santé précarité (EMSP) - Interlogement 93,'https://soliguide.fr/fr/fiche/equipe-mobile-sante-precarite-emsp-interlogement-93-46147',Accompagnement social,Accompagnement à l’emploi
Circonscription de service social de  Noisy le Grand/Gournay sur Marne,'https://soliguide.fr/fr/fiche/circonscription-de-service-social-de-noisy-le-grandgournay-sur-marne-46154',Accompagnement social,
Circonscription de service social de  Noisy le Grand/Gournay sur Marne,'https://soliguide.fr/fr/fiche/circonscription-de-service-social-de-noisy-le-grandgournay-sur-marne-46154',Conseil budget,
Circonscription de service social de  Noisy le Grand/Gournay sur Marne,'https://soliguide.fr/fr/fiche/circonscription-de-service-social-de-noisy-le-grandgournay-sur-marne-46154',Accompagnement à l'emploi,
Circonscription de service social de  Noisy le Grand/Gournay sur Marne,'https://soliguide.fr/fr/fiche/circonscription-de-service-social-de-noisy-le-grandgournay-sur-marne-46154',Ordinateur,
Circonscription de service social de  Noisy le Grand/Gournay sur Marne,'https://soliguide.fr/fr/fiche/circonscription-de-service-social-de-noisy-le-grandgournay-sur-marne-46154',Wifi,
Circonscription de service sociale de Tremblay Villepinte. Site de Villepinte,'https://soliguide.fr/fr/fiche/circonscription-de-service-sociale-de-tremblay-villepinte.-site-de-villepinte-46155',Accompagnement social,
Circonscription de service sociale de Tremblay Villepinte. Site de Villepinte,'https://soliguide.fr/fr/fiche/circonscription-de-service-sociale-de-tremblay-villepinte.-site-de-villepinte-46155',Conseil budget,
Circonscription de service sociale de Tremblay Villepinte. Site de Villepinte,'https://soliguide.fr/fr/fiche/circonscription-de-service-sociale-de-tremblay-villepinte.-site-de-villepinte-46155',Accompagnement à l'emploi,
Circonscription de service sociale de Tremblay Villepinte. Site de Villepinte,'https://soliguide.fr/fr/fiche/circonscription-de-service-sociale-de-tremblay-villepinte.-site-de-villepinte-46155',Ordinateur,
Circonscription de service sociale de Tremblay Villepinte. Site de Villepinte,'https://soliguide.fr/fr/fiche/circonscription-de-service-sociale-de-tremblay-villepinte.-site-de-villepinte-46155',Wifi,
Circonscription du Service Social Départemental de Tremblay-en-France/Villepinte. Site de Tremblay en France.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-tremblay-en-france-3324',Conseil budget,
Circonscription du Service Social Départemental de Tremblay-en-France/Villepinte. Site de Tremblay en France.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-tremblay-en-france-3324',Accompagnement à l'emploi,
Circonscription de service social d'Aulnay Sous Bois,'https://soliguide.fr/fr/fiche/circonscription-de-service-social-daulnay-sous-bois-46156',Accompagnement social,
Circonscription de service social d'Aulnay Sous Bois,'https://soliguide.fr/fr/fiche/circonscription-de-service-social-daulnay-sous-bois-46156',Conseil budget,
Circonscription de service social d'Aulnay Sous Bois,'https://soliguide.fr/fr/fiche/circonscription-de-service-social-daulnay-sous-bois-46156',Accompagnement à l'emploi,
Circonscription de service social d'Aulnay Sous Bois,'https://soliguide.fr/fr/fiche/circonscription-de-service-social-daulnay-sous-bois-46156',Ordinateur,
Circonscription de service social d'Aulnay Sous Bois,'https://soliguide.fr/fr/fiche/circonscription-de-service-social-daulnay-sous-bois-46156',Wifi,
Circonscription du Service Social Départemental de Montreuil,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-montreuil-3251',Wifi,
Femmes ACTIVES,'https://soliguide.fr/fr/fiche/femmes-actives-saint-denis-16356',Magasin solidaire,Boutique Solidaire
Femmes ACTIVES,'https://soliguide.fr/fr/fiche/femmes-actives-saint-denis-16356',Activités diverses,
Circonscription du Service Social Départemental de Montfermeil /Coubron/Clichy sous Bois. Site de Montfermeil.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-montfermeil-et-coubron-3248',Conseil budget,
Circonscription du Service Social Départemental de Montfermeil /Coubron/Clichy sous Bois. Site de Montfermeil.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-montfermeil-et-coubron-3248',Accompagnement à l'emploi,
Circonscription du Service Social Départemental de Montfermeil /Coubron/Clichy sous Bois. Site de Montfermeil.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-montfermeil-et-coubron-3248',Ordinateur,
Circonscription du Service Social Départemental de Montfermeil /Coubron/Clichy sous Bois. Site de Montfermeil.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-montfermeil-et-coubron-3248',Wifi,
Circonscription du Service Social Départemental de Montreuil,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-montreuil-3251',Ordinateur,
Circonscription du Service Social Départemental de Montreuil,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-montreuil-3251',Conseil handicap,Conseil Handicap
Circonscription du Service Social Départemental de Montreuil,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-montreuil-3251',Conseil budget,
Circonscription du Service Social Départemental de Montreuil,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-montreuil-3251',Accompagnement à l'emploi,
Circonscription du Service Social Départemental de Noisy-le-Sec/ Romainville. Site de Noisy le Sec.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-noisy-le-sec-3256',Conseil budget,
Circonscription du Service Social Départemental de Noisy-le-Sec/ Romainville. Site de Noisy le Sec.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-noisy-le-sec-3256',Accompagnement à l'emploi,
Circonscription du Service Social Départemental de Noisy-le-Sec/ Romainville. Site de Noisy le Sec.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-noisy-le-sec-3256',Wifi,
Circonscription du Service Social Départemental de Noisy-le-Sec/ Romainville. Site de Noisy le Sec.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-noisy-le-sec-3256',Ordinateur,
Circonscription du Service Social Départemental des Pavillons-sous-Bois / Livry Gargan/ Vaujours. Site des Pavillons sous Bois,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-des-pavillons-sous-bois-et-du-raincy-les-pavillons-sous-bois-3261',Conseil budget,
Circonscription du Service Social Départemental des Pavillons-sous-Bois / Livry Gargan/ Vaujours. Site des Pavillons sous Bois,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-des-pavillons-sous-bois-et-du-raincy-les-pavillons-sous-bois-3261',Accompagnement à l'emploi,
Circonscription du Service Social Départemental des Pavillons-sous-Bois / Livry Gargan/ Vaujours. Site des Pavillons sous Bois,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-des-pavillons-sous-bois-et-du-raincy-les-pavillons-sous-bois-3261',Wifi,
Circonscription du Service Social Départemental de Pierre?tte-Sur-Seine/Stains. Site de Pierrefitte sur Seine.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-pierre-tte-sur-seine-pierrefitte-sur-seine-3262',Conseil budget,
Circonscription du Service Social Départemental de Pierre?tte-Sur-Seine/Stains. Site de Pierrefitte sur Seine.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-pierre-tte-sur-seine-pierrefitte-sur-seine-3262',Accompagnement à l'emploi,
Circonscription du Service Social Départemental de Pierre?tte-Sur-Seine/Stains. Site de Pierrefitte sur Seine.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-pierre-tte-sur-seine-pierrefitte-sur-seine-3262',Ordinateur,
Circonscription du Service Social Départemental de Pierre?tte-Sur-Seine/Stains. Site de Pierrefitte sur Seine.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-pierre-tte-sur-seine-pierrefitte-sur-seine-3262',Wifi,
Circonscription du Service Social Départemental de Noisy le Sec /Romainville. Site de Romainville.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-romainville-3264',Conseil budget,
Circonscription du Service Social Départemental de Noisy le Sec /Romainville. Site de Romainville.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-romainville-3264',Accompagnement à l'emploi,
Circonscription du Service Social Départemental de Rosny-sous-Bois/Villemomble-Le Raincy . Site de Rosny sous Bois.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-rosny-sous-bois-3265',Conseil budget,
Circonscription du Service Social Départemental de Rosny-sous-Bois/Villemomble-Le Raincy . Site de Rosny sous Bois.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-rosny-sous-bois-3265',Accompagnement à l'emploi,
Circonscription du Service Social Départemental de Rosny-sous-Bois/Villemomble-Le Raincy . Site de Rosny sous Bois.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-rosny-sous-bois-3265',Ordinateur,
Circonscription du Service Social Départemental de Rosny-sous-Bois/Villemomble-Le Raincy . Site de Rosny sous Bois.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-rosny-sous-bois-3265',Wifi,
Circonscription du Service Social Départemental de Sevran,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-sevran-3323',Ordinateur,
Circonscription du Service Social Départemental de Sevran,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-sevran-3323',Wifi,
Circonscription du Service Social Départemental de Sevran,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-sevran-3323',Conseil budget,
Circonscription du Service Social Départemental de Sevran,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-sevran-3323',Accompagnement à l'emploi,
Circonscription du Service Social Départemental de Tremblay-en-France/Villepinte. Site de Tremblay en France.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-tremblay-en-france-3324',Ordinateur,
Circonscription du Service Social Départemental de Tremblay-en-France/Villepinte. Site de Tremblay en France.,'https://soliguide.fr/fr/fiche/circonscription-du-service-social-departemental-de-tremblay-en-france-3324',Wifi,
