place_description_problem;service_description_problem;place_id;service_id;service_name;place_name;place_description;service_description
;horaire;5ae9d8c77cdc26742ba37fa0;6181a78c8ac6b179ffba1646;Écrivain public;Maison de  Justice et du Droit d'Aubervilliers;"<p>La maison de justice et du droit d'Aubervilliers est une <strong>structure judiciaire de proximit&#233;</strong> qui d&#233;pend du tribunal judiciaire de Bobigny et qui est &#233;galement g&#233;r&#233;e par la collectivit&#233; locale d'Aubervilliers. C&#8217;est un <strong>lieu d&#8217;accueil, d&#8217;orientation et d&#8217;information sur les droits et obligations </strong>dans de nombreux domaines de droit (famille, p&#233;nal, travail, &#233;tranger, etc.) qui peut &#234;tre sollicit&#233; en dehors de tout proc&#232;s ou bien avant, pendant ou apr&#232;s un proc&#232;s.</p><p>La maison de justice et du droit permet &#224; chaque personne, quels que soient ses revenus, son lieu de vie, son &#226;ge, son sexe, sa nationalit&#233;, etc. de :</p><p>&#183;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160; conna&#238;tre ses droits, ses devoirs et obligations ;</p><p>&#183;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160; &#234;tre inform&#233;e sur les moyens de les faire valoir ;</p><p>&#183;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160; &#234;tre orient&#233;e vers les structures adapt&#233;es ;</p><p>&#183;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160; &#234;tre aid&#233;e &#224; accomplir des d&#233;marches ;</p><p>&#183;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160; &#234;tre aid&#233;e en tant que victime d&#8217;une infraction p&#233;nale&#160;;</p><p>&#183;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160; &#234;tre inform&#233;e sur la m&#233;diation ;</p><p>&#183;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160; &#234;tre mise en relation avec un conciliateur de justice.</p><p>Les <strong>permanences</strong> des professionnels du droit ou des associations qui s&#8217;y d&#233;roulent sont <strong>gratuites, confidentielles et accessibles &#224; tous.</strong> Elles sont g&#233;n&#233;ralement accessibles sur rendez-vous qui est fix&#233; par l&#8217;agent d&#8217;accueil du point-justice apr&#232;s analyse de la difficult&#233; rencontr&#233;e.</p><p>Des activit&#233;s judiciaires p&#233;nales (audience p&#233;nale par exemple) et civiles (audition par le juge des enfants par exemple) peuvent s&#8217;y d&#233;rouler.</p><p>Pour son volet acc&#232;s au droit, cette MJD appartient au r&#233;seau des point-justice du d&#233;partement.</p><p>En plus des horaires indiqu&#233;s, la structures est ouverte l'apr&#232;s-midi du premier vendredi du mois.</p>";"<p>Pour tout type de documents : courriers ou dossiers administratifs, lettres personnelles, par exemple. Les mardi et jeudi toute la journ&#233;e &#224; partir de 9h30 &#160;et le mercredi apr&#232;s-midi.</p>"
horaire;;5ae9db7a7cdc26742ba37fa2;6181a78c8ac6b179ffba1647;Permanence juridique;La Cimade Permanence juridique (droit des étrangers);"<p>La Cimade propose un permanence juridique spécialisée en droit des étrangers le mardi &nbsp;à partir de 8h. Inscription sur place au plus tôt avant 9h30. Les bénévoles reçoivent dans la matinée dans l'ordre de la liste.</p>";"<p>Permanence droit des &#233;trangers&#160;</p>"
;téléphone;5aeb018b7cdc26742ba38025;6181a78d8ac6b179ffba16cd;Permanence juridique;Maison de quartier Rougemont;<p>La Maison de quartier Rougemont propose diverses activités culturelles et sportives, gratuites ou non mais toujours sur adhésion, ainsi que des permanences d'accès au droit, gratuites et sans adhésion obligatoire.</p>;"<p>Service social de l'ASSFAM Informations sur les droits des &#233;trangers:&#160;</p><p><strong>1er et 3&#232;me mercredi du mois</strong></p><p>&#160;Prendre rendez-vous aupr&#232;s de l'accueil de la Maison de quartier Rougemont ou en appelant au 01 41 52 44 00</p>"
;téléphone;5aeb018b7cdc26742ba38025;6181a78d8ac6b179ffba16cf;Accompagnement social;Maison de quartier Rougemont;<p>La Maison de quartier Rougemont propose diverses activités culturelles et sportives, gratuites ou non mais toujours sur adhésion, ainsi que des permanences d'accès au droit, gratuites et sans adhésion obligatoire.</p>;"Une assistante sociale vous re&#231;oit SANS RENDEZ-VOUS &#224; la Maison de quartier de Rougemont :&#10;&#10;Informations&#10;Orientations&#10;Ecoute&#10;&#10;Informations et renseignements &#224; la Maison de quartier Rougemont ou par t&#233;l&#233;phone au 01 41 52 44 00"
;horaire;5aeb018b7cdc26742ba38025;6181a78d8ac6b179ffba16d1;Conseil administratif;Maison de quartier Rougemont;<p>La Maison de quartier Rougemont propose diverses activités culturelles et sportives, gratuites ou non mais toujours sur adhésion, ainsi que des permanences d'accès au droit, gratuites et sans adhésion obligatoire.</p>;"Service social de la CRAMIF&#10;(Caisse R&#233;gionale d'Assurance Maladie d'Ile-deFrance)&#10;&#10;Aide aux droits sociaux, &#233;coute, orientation et accompagnement dans le domaine de la sant&#233;&#10;Les Mercredis et Jeudis, de 9h &#224; 12h &#10;&#10;Prendre rendez-vous  en appelant au 36 46"
;horaire;5aeb11837cdc26742ba38045;6181a78e8ac6b179ffba16e0;Activités diverses;Maison de quartier des Quatre-Chemins - antenne Vaillant;"La Maison de quartier des Quatre-Chemins est un lieu d'animation de la vie sociale, un &#233;quipement de proximit&#233; ouvert &#224; tous qui favorise l'&#233;change, la coh&#233;sion et la solidarit&#233; <p></p><p>  </p><p> La Maison de quartier des Quatre-Chemins propose beaucoup d'activit&#233;s diff&#233;rentes, sur inscription et &#224; faible prix en fonction de votre quotient familial. Les permanences qu'elle accueille (&#233;crivain public, MRAP) sont gratuites et n'ont pas besoin d'inscription.</p>";"Ateliers des doudous : atelier d&#8217;&#233;veil sensoriel sur la th&#233;matique des saisons, sous forme de parcours pour les 18 mois, le mercredi matin. Lundis des tout-petits : d&#233;couverte de la danse, chants et instruments pour les 18 mois, lundi matin. Rencontres musicales : rencontre des parents et leurs tout-petits de moins de 4 ans autour d&#8217;une animation musicale. 2 lundis par mois de 10h &#224; 11h"
;horaire, téléphone;5aeb11837cdc26742ba38045;6181a78e8ac6b179ffba16e3;Permanence juridique;Maison de quartier des Quatre-Chemins - antenne Vaillant;"La Maison de quartier des Quatre-Chemins est un lieu d'animation de la vie sociale, un &#233;quipement de proximit&#233; ouvert &#224; tous qui favorise l'&#233;change, la coh&#233;sion et la solidarit&#233; <p></p><p>  </p><p> La Maison de quartier des Quatre-Chemins propose beaucoup d'activit&#233;s diff&#233;rentes, sur inscription et &#224; faible prix en fonction de votre quotient familial. Les permanences qu'elle accueille (&#233;crivain public, MRAP) sont gratuites et n'ont pas besoin d'inscription.</p>";"Association MRAP sur rendez-vous au 06 01 48 31 68 / 06 84 65 73 77&#10;Le mardi 14h - 17h &#10;1er mercredi du mois 18h - 20h"
;téléphone;5aeb11837cdc26742ba38045;6181a78e8ac6b179ffba16e4;Écrivain public;Maison de quartier des Quatre-Chemins - antenne Vaillant;"La Maison de quartier des Quatre-Chemins est un lieu d'animation de la vie sociale, un &#233;quipement de proximit&#233; ouvert &#224; tous qui favorise l'&#233;change, la coh&#233;sion et la solidarit&#233; <p></p><p>  </p><p> La Maison de quartier des Quatre-Chemins propose beaucoup d'activit&#233;s diff&#233;rentes, sur inscription et &#224; faible prix en fonction de votre quotient familial. Les permanences qu'elle accueille (&#233;crivain public, MRAP) sont gratuites et n'ont pas besoin d'inscription.</p>";"Lecture et explications de courrier, aide au remplissage de formulaires, &#233;laboration de courrier et/ou de dossiers, interventions t&#233;l&#233;phoniques aupr&#232;s de diverses institutions. L'&#233;crivain public re&#231;oit uniquement sur RDV au 01 48 43 88 26."
horaire, téléphone;;5aeb16ba7cdc26742ba3804f;6181a78e8ac6b179ffba16e6;Cours de français;Maison des Femmes Thérèse Clerc;<p>La Maison des Femmes Thérèse Clerc est un « Lieu ressource féministe » pour les droits et l’émancipation des femmes, Université Populaire d’échanges et de pratiques , actions militantes, activités (permanences, ateliers, conférences…). Pour contrer le patriarcat qui utilise le corps des femmes pour maintenir sa domination, elle s'est donnée comme priorité de lutter contre les violences faites aux femmes: accueil collectif libre accès et individuel avec des professionnelles (juridiques, victimologies, droits sociaux, droits au séjour…) (autres jours, sur rendez-vous)</p><p>Accueil téléphonique (01 48 58 46 59) du lundi au vendredi de 10h à 18h. Laisser un message si besoin (juridiques, psychologiques, emploi, droits sociaux, titre de séjour…).</p>;"Atelier d'expression en langue fran&#231;aise, pour les femmes migrantes, dire, se dire en fran&#231;ais et progresser ensemble. Sorties culturelles."
horaire, téléphone;;5aeb16ba7cdc26742ba3804f;6181a78e8ac6b179ffba16e9;Permanence juridique;Maison des Femmes Thérèse Clerc;<p>La Maison des Femmes Thérèse Clerc est un « Lieu ressource féministe » pour les droits et l’émancipation des femmes, Université Populaire d’échanges et de pratiques , actions militantes, activités (permanences, ateliers, conférences…). Pour contrer le patriarcat qui utilise le corps des femmes pour maintenir sa domination, elle s'est donnée comme priorité de lutter contre les violences faites aux femmes: accueil collectif libre accès et individuel avec des professionnelles (juridiques, victimologies, droits sociaux, droits au séjour…) (autres jours, sur rendez-vous)</p><p>Accueil téléphonique (01 48 58 46 59) du lundi au vendredi de 10h à 18h. Laisser un message si besoin (juridiques, psychologiques, emploi, droits sociaux, titre de séjour…).</p>;Plateforme d'Accueil Collectif Intersectorielle - violences faites aux femmes : pour s'informer et construire son dossier avec des professionnelles (avocates, juristes, victimologie, informatrices droits des femmes...)
horaire, téléphone;;5aeb16ba7cdc26742ba3804f;6181a78e8ac6b179ffba16ea;Permanence juridique;Maison des Femmes Thérèse Clerc;<p>La Maison des Femmes Thérèse Clerc est un « Lieu ressource féministe » pour les droits et l’émancipation des femmes, Université Populaire d’échanges et de pratiques , actions militantes, activités (permanences, ateliers, conférences…). Pour contrer le patriarcat qui utilise le corps des femmes pour maintenir sa domination, elle s'est donnée comme priorité de lutter contre les violences faites aux femmes: accueil collectif libre accès et individuel avec des professionnelles (juridiques, victimologies, droits sociaux, droits au séjour…) (autres jours, sur rendez-vous)</p><p>Accueil téléphonique (01 48 58 46 59) du lundi au vendredi de 10h à 18h. Laisser un message si besoin (juridiques, psychologiques, emploi, droits sociaux, titre de séjour…).</p>;"<p>Permanence juridique effectu&#233;e par une juriste du Centre d&#8217;Information du Droit des Femmes et des Familles (CIDFF):</p><ul><li>Acc&#232;s au droit: Droit des personnes, droit de la famille, proc&#233;dure civile, droit p&#233;nal et proc&#233;dure p&#233;nale, droit de la consommation, droit locatif, droit du travail, droit des &#233;trangers, lutte contre les discriminations.</li><li>Lutte contre les violences sexistes: Violences au sein du couple, violences au travail, mariages forc&#233;s, mutilations sexuelles f&#233;minines&#8230;</li></ul><p>Les juristes du CIDFF de Seine-Saint-Denis r&#233;pondent confidentiellement et gratuitement &#224; vos questions. Les informations d&#233;livr&#233;es par nos juristes ne se substituent en aucun cas aux consultations juridiques d&#233;livr&#233;es par les professionnel.le.s du droit (avocat.e.s, notaires) qui sont les seul.e.s &#224; d&#233;livrer pouvoir des conseils juridiques adapt&#233;s &#224; votre situation.</p>"
horaire, téléphone;;5aeb16ba7cdc26742ba3804f;6181a78e8ac6b179ffba16eb;Permanence juridique;Maison des Femmes Thérèse Clerc;<p>La Maison des Femmes Thérèse Clerc est un « Lieu ressource féministe » pour les droits et l’émancipation des femmes, Université Populaire d’échanges et de pratiques , actions militantes, activités (permanences, ateliers, conférences…). Pour contrer le patriarcat qui utilise le corps des femmes pour maintenir sa domination, elle s'est donnée comme priorité de lutter contre les violences faites aux femmes: accueil collectif libre accès et individuel avec des professionnelles (juridiques, victimologies, droits sociaux, droits au séjour…) (autres jours, sur rendez-vous)</p><p>Accueil téléphonique (01 48 58 46 59) du lundi au vendredi de 10h à 18h. Laisser un message si besoin (juridiques, psychologiques, emploi, droits sociaux, titre de séjour…).</p>;"Droits au s&#233;jour, droits sociaux, psychologiques/victimo..."
horaire, téléphone;;5aeb16ba7cdc26742ba3804f;6181a78e8ac6b179ffba16ec;Psychologie;Maison des Femmes Thérèse Clerc;<p>La Maison des Femmes Thérèse Clerc est un « Lieu ressource féministe » pour les droits et l’émancipation des femmes, Université Populaire d’échanges et de pratiques , actions militantes, activités (permanences, ateliers, conférences…). Pour contrer le patriarcat qui utilise le corps des femmes pour maintenir sa domination, elle s'est donnée comme priorité de lutter contre les violences faites aux femmes: accueil collectif libre accès et individuel avec des professionnelles (juridiques, victimologies, droits sociaux, droits au séjour…) (autres jours, sur rendez-vous)</p><p>Accueil téléphonique (01 48 58 46 59) du lundi au vendredi de 10h à 18h. Laisser un message si besoin (juridiques, psychologiques, emploi, droits sociaux, titre de séjour…).</p>;
horaire, téléphone;;5aeb16ba7cdc26742ba3804f;6181a78e8ac6b179ffba16ed;Accompagnement social;Maison des Femmes Thérèse Clerc;<p>La Maison des Femmes Thérèse Clerc est un « Lieu ressource féministe » pour les droits et l’émancipation des femmes, Université Populaire d’échanges et de pratiques , actions militantes, activités (permanences, ateliers, conférences…). Pour contrer le patriarcat qui utilise le corps des femmes pour maintenir sa domination, elle s'est donnée comme priorité de lutter contre les violences faites aux femmes: accueil collectif libre accès et individuel avec des professionnelles (juridiques, victimologies, droits sociaux, droits au séjour…) (autres jours, sur rendez-vous)</p><p>Accueil téléphonique (01 48 58 46 59) du lundi au vendredi de 10h à 18h. Laisser un message si besoin (juridiques, psychologiques, emploi, droits sociaux, titre de séjour…).</p>;"Conseill&#232;re conjugale aux horaires d'accueil."
horaire, téléphone;;5aeb16ba7cdc26742ba3804f;6181a78e8ac6b179ffba16ee;Conseil administratif;Maison des Femmes Thérèse Clerc;<p>La Maison des Femmes Thérèse Clerc est un « Lieu ressource féministe » pour les droits et l’émancipation des femmes, Université Populaire d’échanges et de pratiques , actions militantes, activités (permanences, ateliers, conférences…). Pour contrer le patriarcat qui utilise le corps des femmes pour maintenir sa domination, elle s'est donnée comme priorité de lutter contre les violences faites aux femmes: accueil collectif libre accès et individuel avec des professionnelles (juridiques, victimologies, droits sociaux, droits au séjour…) (autres jours, sur rendez-vous)</p><p>Accueil téléphonique (01 48 58 46 59) du lundi au vendredi de 10h à 18h. Laisser un message si besoin (juridiques, psychologiques, emploi, droits sociaux, titre de séjour…).</p>;"Accompagnement dans les d&#233;marches administratives (imp&#244;ts, CAF...) tous les jeudis."
